ip_address,is_reachable,is_vulnerable,is_infected
219.2.106.107,N,N,N
219.2.110.201,Y,Y,N
219.2.110.241,Y,N,N
219.2.111.63,Y,N,N
219.2.114.132,N,N,N
219.2.115.236,N,N,N
219.2.115.252,Y,Y,N
219.2.116.15,N,N,N
219.2.125.102,Y,Y,N
219.2.127.24,Y,Y,N
219.2.129.81,Y,Y,N
219.2.131.76,N,N,N
219.2.138.151,N,N,N
219.2.151.221,Y,N,N
219.2.160.99,Y,N,N
219.2.161.231,Y,N,N
219.2.165.235,Y,Y,N
219.2.170.101,Y,Y,N
219.2.172.33,Y,Y,N
219.2.173.55,Y,N,N
219.2.176.23,Y,Y,N
219.2.176.72,Y,Y,N
219.2.193.75,Y,Y,N
219.2.194.10,Y,Y,N
219.2.194.88,Y,N,N
219.2.196.158,Y,Y,N
219.2.201.58,N,N,N
219.2.201.76,Y,N,N
219.2.205.75,Y,Y,N
219.2.207.61,Y,Y,N
219.2.214.208,N,N,N
219.2.237.117,Y,Y,N
219.2.237.140,Y,N,N
219.2.243.7,N,N,N
219.2.243.76,Y,Y,N
219.2.246.32,Y,Y,N
220.1.4.157,Y,Y,N
220.1.5.201,N,N,N
220.1.6.19,Y,N,N
220.1.9.99,Y,N,N
220.1.14.12,N,N,N
220.1.18.224,Y,Y,N
220.1.25.82,Y,Y,N
220.1.27.241,Y,N,N
220.1.28.66,Y,Y,N
220.1.28.75,Y,Y,N
220.1.32.246,Y,Y,N
220.1.34.218,N,N,N
220.1.37.163,Y,Y,N
220.1.40.117,N,N,N
220.1.41.122,Y,N,N
220.1.41.127,N,N,N
220.1.42.130,Y,N,N
220.1.43.212,N,N,N
220.1.43.216,N,N,N
220.1.49.215,Y,N,N
220.1.53.115,Y,Y,N
220.1.60.154,Y,N,N
220.1.74.143,Y,N,N
220.1.75.224,Y,Y,N
220.1.87.162,N,N,N
220.1.93.206,N,N,N
220.1.93.216,Y,N,N
220.1.95.103,Y,Y,N
220.1.97.138,Y,Y,N
220.1.102.237,Y,Y,N
220.1.105.96,N,N,N
220.1.105.177,Y,Y,N
220.1.108.169,Y,Y,N
220.1.109.48,Y,Y,N
220.1.111.192,Y,Y,N
220.1.112.191,Y,Y,N
220.1.132.116,Y,N,N
220.1.134.51,Y,Y,N
220.1.135.152,Y,N,N
220.1.141.248,Y,Y,N
220.1.143.107,Y,Y,N
220.1.146.82,Y,Y,N
220.1.148.59,Y,Y,N
220.1.149.86,Y,Y,N
220.1.150.200,Y,N,N
220.1.154.40,Y,Y,N
220.1.154.249,Y,N,N
220.1.155.76,N,N,N
220.1.158.237,N,N,N
220.1.159.89,Y,Y,N
220.1.159.171,N,N,N
220.1.161.167,Y,N,N
220.1.166.239,Y,N,N
220.1.171.181,Y,Y,N
220.1.172.172,Y,N,N
220.1.173.80,Y,Y,N
220.1.174.122,N,N,N
220.1.175.192,N,N,N
220.1.176.63,Y,N,N
220.1.191.226,Y,Y,N
220.1.192.80,Y,Y,N
220.1.197.54,Y,Y,N
220.1.200.63,Y,Y,N
220.1.212.58,N,N,N
220.1.213.140,Y,N,N
220.1.215.205,Y,Y,N
220.1.217.60,Y,Y,N
220.1.223.114,Y,Y,N
220.1.226.106,Y,N,N
220.1.234.8,N,N,N
220.1.235.212,Y,Y,N
220.1.238.100,Y,Y,N
220.1.246.6,Y,Y,N
220.1.247.161,Y,Y,N
220.1.251.144,Y,Y,N
220.1.252.32,Y,Y,N
220.2.5.38,Y,Y,N
220.2.6.129,Y,N,N
220.2.8.90,N,N,N
220.2.12.128,N,N,N
220.2.15.241,N,N,N
220.2.16.138,N,N,N
220.2.26.167,Y,Y,N
220.2.30.45,Y,Y,N
220.2.35.90,Y,Y,N
220.2.37.228,Y,Y,N
220.2.38.95,Y,N,N
220.2.41.102,Y,Y,N
220.2.41.125,N,N,N
220.2.44.242,Y,Y,N
220.2.57.105,Y,Y,N
220.2.59.59,Y,N,N
220.2.68.118,N,N,N
220.2.72.60,N,N,N
220.2.72.62,Y,Y,N
220.2.72.160,Y,Y,N
220.2.74.217,Y,Y,N
220.2.75.34,Y,Y,N
220.2.77.224,Y,Y,N
220.2.80.66,Y,Y,N
220.2.83.237,Y,Y,N
220.2.89.142,Y,N,N
220.2.97.11,Y,Y,N
220.2.97.171,Y,Y,N
220.2.98.220,Y,N,N
220.2.108.229,Y,Y,N
220.2.113.85,Y,Y,N
220.2.114.194,Y,Y,N
220.2.119.59,Y,Y,N
220.2.128.24,Y,Y,N
220.2.132.170,Y,Y,N
220.2.135.71,Y,N,N
220.2.137.224,Y,Y,N
220.2.138.152,Y,Y,N
220.2.140.66,Y,Y,N
220.2.145.69,N,N,N
220.2.148.156,Y,N,N
220.2.166.32,N,N,N
220.2.167.82,Y,N,N
220.2.168.170,N,N,N
220.2.176.113,Y,N,N
220.2.186.164,Y,N,N
220.2.188.180,N,N,N
220.2.191.63,Y,Y,N
220.2.192.250,Y,Y,N
220.2.195.83,Y,N,N
220.2.198.27,N,N,N
220.2.198.94,Y,N,N
220.2.198.106,Y,Y,N
220.2.206.22,N,N,N
220.2.208.92,Y,Y,N
220.2.208.247,Y,Y,N
220.2.209.124,Y,Y,N
220.2.214.202,Y,N,N
220.2.219.116,Y,Y,N
220.2.221.139,Y,Y,N
220.2.226.95,Y,Y,N
220.2.227.163,Y,Y,N
220.2.232.17,N,N,N
220.2.241.19,Y,Y,N
220.2.245.98,Y,Y,N
220.2.249.34,Y,Y,N
221.1.1.122,Y,N,N
221.1.2.170,Y,N,N
221.1.7.143,Y,Y,N
221.1.8.39,Y,N,N
221.1.12.16,Y,Y,N
221.1.12.170,Y,Y,N
221.1.13.21,Y,N,N
221.1.14.241,Y,N,N
221.1.15.100,Y,Y,N
221.1.16.200,N,N,N
221.1.19.198,N,N,N
221.1.21.121,Y,N,N
221.1.21.228,Y,N,N
221.1.25.178,Y,Y,N
221.1.34.61,Y,Y,N
221.1.50.75,Y,Y,N
221.1.55.224,Y,N,N
221.1.56.33,Y,N,N
221.1.58.72,Y,Y,N
221.1.59.105,Y,N,N
221.1.63.181,Y,Y,N
221.1.67.133,Y,N,N
221.1.76.220,Y,Y,N
221.1.82.38,Y,N,N
221.1.83.115,Y,Y,N
221.1.83.145,Y,Y,N
221.1.84.65,Y,N,N
221.1.86.157,N,N,N
221.1.94.242,Y,Y,N
221.1.99.75,Y,Y,N
221.1.109.133,N,N,N
221.1.111.205,Y,N,N
221.1.112.84,N,N,N
221.1.122.18,N,N,N
221.1.125.5,Y,N,N
221.1.126.115,Y,Y,N
221.1.126.152,N,N,N
221.1.128.142,Y,N,N
221.1.132.71,Y,Y,N
221.1.136.126,N,N,N
221.1.141.37,Y,N,N
221.1.144.174,Y,N,N
221.1.155.108,Y,Y,N
221.1.156.188,N,N,N
221.1.164.239,Y,N,N
221.1.176.79,Y,Y,N
221.1.176.147,Y,Y,N
221.1.180.9,Y,Y,N
221.1.184.117,Y,Y,N
221.1.189.10,Y,Y,N
221.1.191.87,Y,N,N
221.1.203.50,N,N,N
221.1.208.174,Y,Y,N
221.1.212.115,Y,N,N
221.1.212.180,Y,Y,N
221.1.216.109,Y,Y,N
221.1.226.51,Y,N,N
221.1.229.222,Y,Y,N
221.1.231.154,Y,Y,N
221.1.232.42,N,N,N
221.1.249.160,N,N,N
221.2.1.90,Y,Y,N
221.2.2.72,Y,Y,N
221.2.7.240,Y,N,N
221.2.16.254,N,N,N
221.2.37.36,Y,Y,N
221.2.39.17,N,N,N
221.2.63.60,Y,N,N
221.2.64.246,Y,N,N
221.2.80.202,Y,N,N
221.2.86.113,Y,N,N
221.2.87.92,Y,Y,N
221.2.88.144,N,N,N
221.2.90.87,Y,N,N
221.2.101.161,Y,N,N
221.2.102.245,Y,Y,N
221.2.113.244,N,N,N
221.2.125.203,Y,Y,N
221.2.125.236,Y,Y,N
221.2.126.186,Y,Y,N
221.2.135.45,N,N,N
221.2.145.125,Y,Y,N
221.2.146.190,N,N,N
221.2.147.75,Y,Y,N
221.2.150.156,Y,N,N
221.2.150.160,Y,Y,N
221.2.152.113,Y,N,N
221.2.156.198,N,N,N
221.2.159.222,Y,Y,N
221.2.161.195,N,N,N
221.2.165.231,Y,N,N
221.2.165.244,Y,N,N
221.2.167.231,Y,Y,N
221.2.173.22,Y,Y,N
221.2.173.219,Y,Y,N
221.2.184.54,Y,Y,N
221.2.187.7,Y,Y,N
221.2.187.243,Y,Y,N
221.2.190.84,N,N,N
221.2.192.108,Y,N,N
221.2.196.119,Y,Y,N
221.2.203.28,Y,Y,N
221.2.203.75,N,N,N
221.2.217.161,Y,Y,N
221.2.226.40,Y,N,N
221.2.233.215,Y,N,N
222.1.5.237,Y,N,N
222.1.14.77,Y,N,N
222.1.20.52,Y,Y,N
222.1.25.153,N,N,N
222.1.27.152,Y,Y,N
222.1.28.54,N,N,N
222.1.36.171,Y,N,N
222.1.37.198,Y,Y,N
222.1.38.156,Y,N,N
222.1.42.241,N,N,N
222.1.43.23,Y,Y,N
222.1.44.186,Y,N,N
222.1.56.182,Y,N,N
222.1.60.115,Y,N,N
222.1.62.153,Y,N,N
222.1.69.96,N,N,N
222.1.75.216,Y,N,N
222.1.78.168,Y,Y,N
222.1.78.247,Y,N,N
222.1.80.173,Y,Y,N
222.1.83.41,Y,Y,N
222.1.86.86,Y,Y,N
222.1.90.217,Y,N,N
222.1.94.222,N,N,N
222.1.95.18,Y,Y,N
222.1.96.68,Y,N,N
222.1.97.28,Y,Y,N
222.1.98.68,Y,N,N
222.1.98.217,Y,N,N
222.1.110.147,N,N,N
222.1.113.46,Y,Y,N
222.1.113.194,N,N,N
222.1.117.193,Y,Y,N
222.1.118.252,N,N,N
222.1.120.152,Y,N,N
222.1.121.179,Y,Y,N
222.1.123.104,Y,Y,N
222.1.123.152,Y,Y,N
222.1.125.62,Y,Y,N
222.1.132.28,Y,N,N
222.1.132.90,Y,Y,N
222.1.136.153,N,N,N
222.1.138.229,Y,Y,N
222.1.139.208,Y,N,N
222.1.143.233,N,N,N
222.1.144.164,Y,Y,N
222.1.149.130,Y,N,N
222.1.151.160,Y,N,N
222.1.160.41,N,N,N
222.1.162.90,Y,Y,N
222.1.171.211,Y,Y,N
222.1.180.12,Y,Y,N
222.1.188.30,Y,N,N
222.1.190.16,N,N,N
222.1.192.209,Y,Y,N
222.1.193.12,Y,N,N
222.1.194.121,Y,Y,N
222.1.203.149,Y,N,N
222.1.205.148,N,N,N
222.1.205.203,Y,Y,N
222.1.206.72,Y,Y,N
222.1.206.148,Y,Y,N
222.1.208.53,Y,Y,N
222.1.210.12,Y,Y,N
222.1.225.77,Y,Y,N
222.1.227.78,N,N,N
222.1.229.145,Y,Y,N
222.1.230.6,Y,Y,N
222.1.230.32,Y,Y,N
222.1.232.98,Y,N,N
222.1.234.197,Y,N,N
222.1.235.143,Y,Y,N
222.1.237.90,Y,Y,N
222.1.237.163,Y,Y,N
222.1.237.240,Y,Y,N
222.1.239.186,N,N,N
222.1.247.90,N,N,N
222.1.248.101,Y,Y,N
222.1.251.42,Y,Y,N
222.2.2.174,Y,Y,N
222.2.3.182,N,N,N
222.2.4.225,N,N,N
222.2.18.133,N,N,N
222.2.18.228,Y,N,N
222.2.24.151,N,N,N
222.2.25.29,Y,Y,N
222.2.25.127,Y,Y,N
222.2.28.87,Y,Y,N
222.2.33.204,Y,N,N
222.2.37.78,Y,N,N
222.2.39.138,Y,Y,N
222.2.40.114,Y,Y,N
222.2.44.136,Y,Y,N
222.2.44.208,N,N,N
222.2.44.252,Y,Y,N
222.2.46.77,N,N,N
222.2.53.192,Y,Y,N
222.2.59.81,Y,Y,N
222.2.60.49,Y,Y,N
222.2.64.154,Y,Y,N
222.2.67.120,Y,Y,N
222.2.70.69,Y,Y,N
222.2.70.87,Y,Y,N
222.2.70.102,Y,N,N
222.2.70.145,N,N,N
222.2.74.89,Y,N,N
222.2.76.242,Y,Y,N
222.2.89.233,Y,Y,N
222.2.91.139,Y,Y,N
222.2.91.178,Y,Y,N
222.2.93.46,N,N,N
222.2.99.69,N,N,N
222.2.99.91,N,N,N
222.2.102.226,Y,Y,N
222.2.106.226,Y,Y,N
222.2.122.225,Y,Y,N
222.2.123.84,Y,N,N
222.2.127.80,Y,Y,N
222.2.132.99,Y,Y,N
222.2.133.25,Y,Y,N
222.2.140.59,Y,Y,N
222.2.141.7,N,N,N
222.2.142.67,Y,Y,N
222.2.145.20,N,N,N
222.2.147.66,Y,Y,N
222.2.156.156,N,N,N
222.2.160.38,Y,Y,N
222.2.171.25,Y,Y,N
222.2.173.122,Y,Y,N
222.2.175.100,Y,Y,N
222.2.175.167,Y,Y,N
222.2.176.168,Y,Y,N
222.2.178.233,Y,N,N
222.2.180.31,Y,N,N
222.2.182.99,Y,Y,N
222.2.182.197,Y,Y,N
222.2.192.228,Y,Y,N
222.2.201.99,Y,Y,N
222.2.209.125,Y,N,N
222.2.214.105,Y,Y,N
222.2.217.64,N,N,N
222.2.221.224,N,N,N
222.2.229.243,Y,N,N
222.2.237.233,Y,N,N
222.2.241.186,Y,Y,N
222.2.242.236,N,N,N
222.2.245.249,Y,Y,N
222.2.246.96,N,N,N
222.2.252.157,Y,N,N
222.2.254.80,Y,Y,N
223.1.1.251,Y,N,N
223.1.11.244,N,N,N
223.1.12.242,N,N,N
223.1.13.121,N,N,N
223.1.21.65,Y,Y,N
223.1.33.15,Y,N,N
223.1.50.90,Y,Y,N
223.1.51.80,Y,N,N
223.1.51.195,N,N,N
223.1.59.80,Y,Y,N
223.1.61.246,Y,Y,N
223.1.63.49,N,N,N
223.1.63.106,Y,Y,N
223.1.68.37,N,N,N
223.1.74.141,Y,Y,N
223.1.79.242,Y,N,N
223.1.95.216,Y,Y,N
223.1.99.34,Y,Y,N
223.1.100.219,Y,N,N
223.1.103.134,Y,N,N
223.1.109.223,Y,N,N
223.1.110.73,Y,Y,N
223.1.112.152,Y,Y,N
223.1.113.8,Y,Y,N
223.1.117.75,Y,Y,N
223.1.121.215,Y,Y,N
223.1.129.74,Y,Y,N
223.1.132.24,Y,Y,N
223.1.138.206,Y,N,N
223.1.139.200,Y,Y,N
223.1.140.167,Y,Y,N
223.1.143.237,Y,N,N
223.1.146.138,Y,Y,N
223.1.160.217,Y,Y,N
223.1.163.234,Y,Y,N
223.1.167.228,Y,Y,N
223.1.175.20,N,N,N
223.1.177.103,Y,N,N
223.1.179.192,Y,Y,N
223.1.181.68,N,N,N
223.1.181.139,Y,Y,N
223.1.183.152,N,N,N
223.1.184.177,Y,Y,N
223.1.186.81,Y,Y,N
223.1.188.172,Y,N,N
223.1.192.17,Y,Y,N
223.1.195.30,Y,Y,N
223.1.199.87,N,N,N
223.1.201.23,Y,Y,N
223.1.206.54,Y,N,N
223.1.211.228,Y,Y,N
223.1.212.247,Y,N,N
223.1.215.140,N,N,N
223.1.218.152,Y,Y,N
223.1.221.71,N,N,N
223.1.225.11,N,N,N
223.1.225.208,Y,N,N
223.1.228.49,N,N,N
223.1.232.67,Y,N,N
223.1.233.104,N,N,N
223.1.238.253,Y,Y,N
223.1.242.249,Y,N,N
223.1.246.1,N,N,N
223.1.246.220,Y,Y,N
223.1.247.203,Y,N,N
223.1.250.187,Y,Y,N
223.2.5.246,Y,N,N
223.2.6.206,Y,N,N
223.2.11.48,Y,N,N
223.2.16.34,Y,Y,N
223.2.26.72,Y,Y,N
223.2.28.125,Y,Y,N
223.2.35.180,Y,Y,N
223.2.38.3,Y,Y,N
223.2.41.20,Y,N,N
223.2.48.41,N,N,N
223.2.50.10,Y,N,N
223.2.51.212,Y,Y,N
223.2.52.29,Y,Y,N
223.2.55.75,N,N,N
223.2.57.108,Y,Y,N
223.2.58.124,Y,Y,N
223.2.60.170,Y,N,N
223.2.60.205,Y,Y,N
223.2.64.13,Y,Y,N
223.2.67.50,Y,N,N
223.2.74.94,Y,Y,N
223.2.78.134,Y,N,N
223.2.81.129,Y,N,N
223.2.84.149,Y,N,N
223.2.89.239,Y,Y,N
223.2.113.103,Y,Y,N
223.2.115.16,Y,Y,N
223.2.118.146,Y,Y,N
223.2.120.120,N,N,N
223.2.121.49,Y,Y,N
223.2.121.208,Y,Y,N
223.2.123.88,N,N,N
223.2.123.235,Y,Y,N
223.2.139.195,Y,Y,N
223.2.140.133,N,N,N
223.2.149.116,Y,Y,N
223.2.150.141,Y,Y,N
223.2.153.168,Y,Y,N
223.2.154.156,Y,N,N
223.2.155.210,Y,N,N
223.2.158.1,N,N,N
223.2.158.16,N,N,N
223.2.172.97,Y,Y,N
223.2.176.17,Y,Y,N
223.2.181.9,N,N,N
223.2.192.113,Y,Y,N
223.2.194.152,Y,Y,N
223.2.202.76,Y,N,N
223.2.204.209,Y,Y,N
223.2.211.73,Y,N,N
223.2.211.225,Y,N,N
223.2.212.245,Y,N,N
223.2.214.168,Y,N,N
223.2.220.133,Y,N,N
223.2.228.58,Y,N,N
223.2.230.93,Y,N,N
223.2.231.52,Y,Y,N
223.2.232.176,Y,Y,N
223.2.236.29,N,N,N
223.2.251.206,Y,Y,N
223.2.252.63,Y,N,N
224.1.6.158,Y,N,N
224.1.7.166,N,N,N
224.1.10.38,Y,Y,N
224.1.23.111,Y,N,N
224.1.33.49,N,N,N
224.1.33.133,Y,Y,N
224.1.39.17,Y,Y,N
224.1.42.154,Y,N,N
224.1.56.67,Y,N,N
224.1.56.178,Y,Y,N
224.1.56.196,Y,Y,N
224.1.60.8,Y,N,N
224.1.64.124,N,N,N
224.1.65.157,Y,Y,N
224.1.74.229,Y,Y,N
224.1.79.84,Y,Y,N
224.1.83.205,N,N,N
224.1.88.190,Y,Y,N
224.1.88.232,N,N,N
224.1.94.206,Y,N,N
224.1.95.26,N,N,N
224.1.97.61,Y,Y,N
224.1.111.19,Y,Y,N
224.1.121.106,N,N,N
224.1.130.242,Y,Y,N
224.1.139.219,N,N,N
224.1.147.115,Y,Y,N
224.1.151.162,Y,Y,N
224.1.153.62,Y,N,N
224.1.164.205,Y,N,N
224.1.168.228,Y,Y,N
224.1.169.173,Y,Y,N
224.1.170.30,Y,Y,N
224.1.174.19,Y,N,N
224.1.176.153,Y,Y,N
224.1.180.203,Y,Y,N
224.1.180.211,Y,N,N
224.1.182.65,Y,N,N
224.1.187.230,N,N,N
224.1.194.49,Y,Y,N
224.1.222.120,Y,N,N
224.1.222.238,Y,Y,N
224.1.224.120,N,N,N
224.1.226.229,N,N,N
224.1.228.120,Y,N,N
224.1.228.220,N,N,N
224.1.228.229,Y,Y,N
224.1.229.85,Y,N,N
224.1.233.180,Y,Y,N
224.1.236.172,Y,Y,N
224.1.236.189,N,N,N
224.1.237.88,Y,N,N
224.1.239.116,Y,Y,N
224.1.244.253,Y,Y,N
224.1.245.128,Y,Y,N
224.1.245.190,Y,N,N
224.1.250.38,Y,Y,N
224.1.252.9,Y,N,N
224.2.6.83,Y,Y,N
224.2.6.210,Y,Y,N
224.2.11.238,Y,Y,N
224.2.13.39,Y,N,N
224.2.13.100,Y,Y,N
224.2.18.252,Y,N,N
224.2.23.237,Y,Y,N
224.2.27.219,Y,N,N
224.2.27.246,Y,Y,N
224.2.34.4,N,N,N
224.2.38.156,Y,N,N
224.2.39.192,Y,Y,N
224.2.45.88,N,N,N
224.2.47.236,Y,Y,N
224.2.50.126,N,N,N
224.2.64.114,N,N,N
224.2.68.241,Y,Y,N
224.2.75.28,N,N,N
224.2.76.233,N,N,N
224.2.79.244,Y,N,N
224.2.85.135,Y,N,N
224.2.86.240,N,N,N
224.2.88.157,Y,Y,N
224.2.88.168,Y,Y,N
224.2.93.75,Y,N,N
224.2.103.54,N,N,N
224.2.105.222,Y,Y,N
224.2.106.152,Y,Y,N
224.2.107.170,Y,Y,N
224.2.108.59,Y,Y,N
224.2.114.212,Y,Y,N
224.2.123.178,N,N,N
224.2.130.113,N,N,N
224.2.130.224,Y,Y,N
224.2.131.159,N,N,N
224.2.134.82,Y,Y,N
224.2.134.97,Y,N,N
224.2.138.78,Y,N,N
224.2.154.151,Y,Y,N
224.2.157.40,N,N,N
224.2.157.56,Y,Y,N
224.2.157.94,Y,N,N
224.2.158.222,Y,Y,N
224.2.161.82,N,N,N
224.2.163.15,Y,Y,N
224.2.164.90,Y,N,N
224.2.167.114,Y,Y,N
224.2.169.207,Y,Y,N
224.2.171.151,Y,N,N
224.2.189.64,Y,Y,N
224.2.193.118,Y,Y,N
224.2.199.144,N,N,N
224.2.202.126,Y,N,N
224.2.205.83,Y,Y,N
224.2.207.190,Y,Y,N
224.2.222.31,Y,Y,N
224.2.224.60,N,N,N
224.2.230.215,Y,N,N
224.2.234.96,Y,N,N
224.2.236.145,N,N,N
224.2.238.156,Y,N,N
224.2.239.182,Y,Y,N
224.2.241.233,Y,Y,N
224.2.244.196,Y,Y,N
224.2.244.227,Y,Y,N
224.2.247.7,Y,N,N
224.2.249.194,N,N,N
225.1.3.172,Y,Y,N
225.1.4.199,Y,Y,N
225.1.8.208,Y,Y,N
225.1.10.197,Y,N,N
225.1.11.120,Y,Y,N
225.1.13.10,Y,Y,N
225.1.13.72,Y,Y,N
225.1.17.122,Y,N,N
225.1.19.14,Y,N,N
225.1.26.47,N,N,N
225.1.38.197,Y,Y,N
225.1.45.202,Y,Y,N
225.1.47.6,Y,Y,N
225.1.48.166,N,N,N
225.1.61.65,Y,Y,N
225.1.65.195,Y,N,N
225.1.67.81,N,N,N
225.1.70.166,Y,N,N
225.1.71.29,Y,N,N
225.1.74.142,Y,N,N
225.1.78.157,Y,Y,N
225.1.94.237,Y,N,N
225.1.96.245,Y,Y,N
225.1.97.169,Y,N,N
225.1.102.26,N,N,N
225.1.108.67,N,N,N
225.1.109.15,Y,N,N
225.1.111.245,Y,Y,N
225.1.113.200,Y,N,N
225.1.114.122,N,N,N
225.1.117.119,Y,Y,N
225.1.119.227,Y,Y,N
225.1.119.234,Y,Y,N
225.1.121.87,Y,N,N
225.1.121.172,Y,Y,N
225.1.122.38,Y,Y,N
225.1.123.70,Y,Y,N
225.1.125.25,Y,Y,N
225.1.126.125,Y,Y,N
225.1.127.141,Y,Y,N
225.1.129.31,Y,Y,N
225.1.142.86,Y,Y,N
225.1.144.125,N,N,N
225.1.146.228,N,N,N
225.1.154.220,Y,Y,N
225.1.155.97,N,N,N
225.1.156.205,Y,Y,N
225.1.159.149,Y,N,N
225.1.164.212,Y,Y,N
225.1.168.51,N,N,N
225.1.169.207,Y,Y,N
225.1.171.163,Y,N,N
225.1.172.233,N,N,N
225.1.175.236,Y,Y,N
225.1.176.175,Y,N,N
225.1.181.7,Y,Y,N
225.1.181.187,Y,N,N
225.1.185.60,Y,Y,N
225.1.193.103,Y,N,N
225.1.202.194,Y,N,N
225.1.204.64,N,N,N
225.1.204.184,Y,N,N
225.1.206.116,Y,Y,N
225.1.213.138,Y,Y,N
225.1.215.204,N,N,N
225.1.221.54,Y,N,N
225.1.223.161,Y,N,N
225.1.226.242,Y,Y,N
225.1.234.16,Y,N,N
225.1.237.10,Y,Y,N
225.1.241.193,Y,Y,N
225.1.245.83,N,N,N
225.1.249.141,Y,Y,N
225.1.253.76,Y,N,N
225.2.1.228,Y,Y,N
225.2.7.170,Y,Y,N
225.2.10.150,Y,Y,N
225.2.12.180,Y,N,N
225.2.13.34,N,N,N
225.2.20.228,Y,Y,N
225.2.24.211,N,N,N
225.2.26.254,Y,Y,N
225.2.28.233,Y,Y,N
225.2.31.193,Y,Y,N
225.2.32.221,Y,N,N
225.2.37.36,Y,Y,N
225.2.42.168,N,N,N
225.2.48.10,Y,Y,N
225.2.52.208,N,N,N
225.2.52.249,Y,N,N
225.2.53.9,Y,Y,N
225.2.54.80,N,N,N
225.2.55.22,Y,Y,N
225.2.56.187,Y,Y,N
225.2.60.23,Y,Y,N
225.2.65.134,Y,Y,N
225.2.65.212,Y,N,N
225.2.66.14,Y,Y,N
225.2.73.60,N,N,N
225.2.79.144,Y,Y,N
225.2.82.127,Y,Y,N
225.2.100.137,Y,Y,N
225.2.104.14,Y,Y,N
225.2.105.110,Y,Y,N
225.2.106.242,N,N,N
225.2.111.60,N,N,N
225.2.114.98,Y,Y,N
225.2.116.217,Y,N,N
225.2.123.151,Y,N,N
225.2.126.91,Y,Y,N
225.2.144.15,Y,N,N
225.2.145.91,Y,Y,N
225.2.147.90,N,N,N
225.2.148.159,Y,Y,N
225.2.150.72,Y,Y,N
225.2.152.68,Y,N,N
225.2.161.75,Y,Y,N
225.2.165.238,Y,Y,N
225.2.186.53,Y,Y,N
225.2.192.74,Y,Y,N
225.2.194.69,Y,Y,N
225.2.194.114,Y,N,N
225.2.195.116,N,N,N
225.2.195.216,N,N,N
225.2.207.242,Y,N,N
225.2.208.201,Y,N,N
225.2.224.29,Y,Y,N
225.2.225.92,Y,Y,N
225.2.228.178,Y,Y,N
225.2.231.139,Y,N,N
225.2.237.121,Y,N,N
225.2.239.128,N,N,N
225.2.247.24,Y,N,N
225.2.248.236,N,N,N
226.1.3.40,Y,N,N
226.1.3.229,N,N,N
226.1.7.3,N,N,N
226.1.7.182,Y,N,N
226.1.8.143,Y,Y,N
226.1.11.47,Y,Y,N
226.1.14.157,Y,Y,N
226.1.16.153,Y,N,N
226.1.16.248,Y,Y,N
226.1.18.238,N,N,N
226.1.21.189,Y,Y,N
226.1.22.200,Y,Y,N
226.1.23.93,N,N,N
226.1.29.53,Y,N,N
226.1.32.75,Y,N,N
226.1.35.73,N,N,N
226.1.36.143,Y,Y,N
226.1.39.88,Y,Y,N
226.1.46.77,Y,Y,N
226.1.46.100,Y,Y,N
226.1.46.108,Y,N,N
226.1.51.45,N,N,N
226.1.51.75,Y,Y,N
226.1.53.94,Y,Y,N
226.1.57.178,Y,Y,N
226.1.63.100,Y,Y,N
226.1.70.238,Y,Y,N
226.1.71.62,Y,Y,N
226.1.76.79,Y,Y,N
226.1.82.154,Y,Y,N
226.1.83.76,Y,Y,N
226.1.86.106,Y,Y,N
226.1.101.109,Y,Y,N
226.1.105.1,Y,Y,N
226.1.111.46,Y,N,N
226.1.115.94,Y,N,N
226.1.117.76,Y,N,N
226.1.120.51,Y,Y,N
226.1.126.109,Y,N,N
226.1.127.137,Y,N,N
226.1.135.194,N,N,N
226.1.135.239,N,N,N
226.1.140.150,Y,Y,N
226.1.145.232,Y,N,N
226.1.146.176,Y,Y,N
226.1.146.230,Y,Y,N
226.1.149.221,N,N,N
226.1.152.240,Y,Y,N
226.1.157.212,Y,Y,N
226.1.163.76,Y,N,N
226.1.172.124,Y,Y,N
226.1.174.31,Y,Y,N
226.1.177.86,Y,Y,N
226.1.181.237,Y,N,N
226.1.182.234,Y,Y,N
226.1.184.193,N,N,N
226.1.188.68,Y,N,N
226.1.189.88,N,N,N
226.1.196.58,Y,Y,N
226.1.211.244,Y,Y,N
226.1.215.210,Y,N,N
226.1.220.26,Y,Y,N
226.1.220.38,Y,Y,N
226.1.224.72,Y,N,N
226.1.226.20,N,N,N
226.1.227.73,Y,Y,N
226.1.245.181,Y,N,N
226.1.245.236,Y,N,N
226.1.250.62,Y,N,N
226.1.250.150,N,N,N
226.2.6.213,Y,Y,N
226.2.6.233,Y,Y,N
226.2.20.198,Y,Y,N
226.2.20.214,Y,N,N
226.2.24.207,Y,N,N
226.2.26.159,N,N,N
226.2.38.233,Y,N,N
226.2.44.68,Y,Y,N
226.2.44.164,N,N,N
226.2.47.160,Y,Y,N
226.2.48.81,Y,Y,N
226.2.50.78,Y,Y,N
226.2.51.5,Y,Y,N
226.2.65.164,Y,Y,N
226.2.66.184,N,N,N
226.2.70.150,Y,Y,N
226.2.71.36,Y,Y,N
226.2.78.34,Y,Y,N
226.2.89.227,Y,Y,N
226.2.91.12,Y,Y,N
226.2.92.72,Y,Y,N
226.2.93.242,N,N,N
226.2.102.62,Y,Y,N
